status,bed,bath,acre_lot,city,state,house_size,price
for_sale,4.0,5.0,0.69,Portsmouth,Rhode Island,3210.0,1749000.0
for_sale,7.0,4.0,0.16,Bridgeport,Connecticut,2518.0,345000.0
for_sale,4.0,3.0,0.26,Babylon,New York,2728.0,899000.0
for_sale,3.0,3.0,0.09,Lynn,Massachusetts,2112.0,479900.0
for_sale,3.0,3.0,0.77,Westhampton,New York,2229.0,1299000.0
for_sale,2.0,1.0,1.0,Neversink,New York,864.0,170000.0
for_sale,3.0,3.0,0.82,Robbinsville,New Jersey,2382.0,565000.0
for_sale,5.0,5.0,4.32,Elmore,Vermont,4518.0,1500000.0
for_sale,4.0,2.0,3.0,Royalton,Vermont,3391.0,305000.0
for_sale,12.0,8.0,1.0,Nassau,New York,2130.0,325000.0
for_sale,1.0,1.0,1.0,Burlington,Connecticut,852.0,315000.0
for_sale,2.0,1.0,3.23,New Rochelle,New York,1050.0,265000.0
for_sale,7.0,5.0,0.06,Brooklyn,New York,3520.0,1888000.0
for_sale,1.0,1.0,0.11,Maynard,Massachusetts,560.0,349800.0
for_sale,4.0,2.0,0.25,Springfield,Massachusetts,1966.0,250000.0
for_sale,2.0,1.0,0.83,Star Lake,New York,1920.0,55000.0
for_sale,3.0,2.0,0.06,Forest Hills,New York,1400.0,999900.0
for_sale,9.0,6.0,0.05,Bronx,New York,2715.0,1250000.0
for_sale,2.0,1.0,0.23,Cohoes,New York,1344.0,109900.0
for_sale,4.0,6.0,0.88,West Hartford,Connecticut,3575.0,779000.0
for_sale,1.0,1.0,0.89,Yonkers,New York,700.0,149000.0
for_sale,3.0,2.0,0.7,Pennington,New Jersey,2320.0,449000.0
for_sale,3.0,1.0,0.92,Scituate,Rhode Island,1085.0,309000.0
for_sale,3.0,2.0,0.46,Trumbull,Connecticut,1941.0,475000.0
for_sale,4.0,3.0,1.63,South Windsor,Connecticut,3000.0,875000.0
for_sale,11.0,5.0,0.07,Boston,Massachusetts,4650.0,1650000.0
for_sale,2.0,1.0,19.6,Middleburgh,New York,1000.0,219000.0
for_sale,1.0,1.0,0.23,Somerville,Massachusetts,733.0,659900.0
for_sale,1.0,1.0,0.02,Boston,Massachusetts,688.0,650000.0
for_sale,3.0,2.0,0.93,Oswego,New York,1232.0,189900.0
for_sale,5.0,3.0,3.68,Montville,Connecticut,2700.0,225000.0
for_sale,4.0,1.0,1.27,Montville,Connecticut,1350.0,199000.0
for_sale,5.0,4.0,0.21,Fall River,Massachusetts,4750.0,550000.0
for_sale,3.0,1.0,0.08,Toa Alta,Puerto Rico,900.0,149900.0
for_sale,2.0,1.0,0.18,Warwick,Rhode Island,988.0,274900.0
for_sale,2.0,1.0,0.2,East Hartford,Connecticut,792.0,185000.0
for_sale,3.0,2.0,0.04,Boston,Massachusetts,1716.0,835000.0
for_sale,4.0,3.0,1.49,Hurley,New York,2760.0,798000.0
for_sale,3.0,2.0,0.53,Hartland,Vermont,2438.0,399900.0
for_sale,2.0,2.0,1.5,Quogue,New York,1800.0,5950000.0
for_sale,5.0,2.0,0.68,Albany,New York,2171.0,380000.0
for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,1168.0,45000.0
for_sale,3.0,3.0,3.6,Florida,New York,1547.0,460000.0
for_sale,4.0,1.0,0.22,Pitman,New Jersey,1664.0,254900.0
for_sale,4.0,3.0,0.08,Jamaica,New York,1936.0,950000.0
for_sale,1.0,1.0,2.39,Mount Vernon,New York,700.0,125000.0
for_sale,3.0,3.0,0.04,Boston,Massachusetts,1644.0,545000.0
for_sale,3.0,3.0,1.2,Binghamton,New York,1800.0,230000.0
for_sale,5.0,2.0,0.18,Concord,New Hampshire,2120.0,389000.0
for_sale,5.0,5.0,1.46,Great Barrington,Massachusetts,3808.0,829000.0
for_sale,3.0,4.0,0.04,Boston,Massachusetts,3616.0,2449000.0
for_sale,4.0,2.0,0.56,Cromwell,Connecticut,2250.0,245000.0
for_sale,3.0,2.0,0.11,North Providence,Rhode Island,1581.0,379900.0
for_sale,4.0,4.0,0.46,Methuen,Massachusetts,3357.0,649900.0
for_sale,3.0,2.0,0.09,Elmont,New York,1257.0,525000.0
for_sale,4.0,2.0,0.11,Mechanicville,New York,1508.0,149900.0
for_sale,6.0,3.0,0.16,Woonsocket,Rhode Island,3580.0,319900.0
for_sale,2.0,1.0,2.0,Fort Ann,New York,910.0,174900.0
for_sale,4.0,3.0,14.0,East Nassau,New York,1808.0,289900.0
for_sale,3.0,2.0,0.09,Winchester,Massachusetts,1710.0,849000.0
for_sale,3.0,2.0,0.18,Hamilton,New Jersey,1166.0,379745.0
for_sale,3.0,2.0,0.17,Johnston,Rhode Island,1232.0,395000.0
for_sale,8.0,4.0,0.15,Johnson City,New York,2867.0,180000.0
for_sale,3.0,2.0,0.05,Yonkers,New York,1402.0,600000.0
for_sale,4.0,4.0,0.26,Bristol,Rhode Island,2624.0,679000.0
for_sale,6.0,5.0,0.46,Bayport,New York,4000.0,1249000.0
for_sale,4.0,2.0,0.11,Kingston,New York,1523.0,335000.0
for_sale,4.0,3.0,0.69,Ridge,New York,2537.0,549980.0
for_sale,3.0,2.0,0.18,Milton,Massachusetts,1634.0,799000.0
for_sale,3.0,2.0,0.07,Providence,Rhode Island,3384.0,299900.0
for_sale,4.0,3.0,1.3,Schodack Landing,New York,2700.0,552900.0
for_sale,5.0,4.0,29.0,Skaneateles,New York,5212.0,7750000.0
for_sale,3.0,2.0,0.43,Holliston,Massachusetts,1816.0,499900.0
for_sale,3.0,1.0,0.62,Guilford,New York,1120.0,119900.0
for_sale,3.0,2.0,0.04,Brooklyn,New York,1160.0,789000.0
for_sale,3.0,1.0,0.9,East Jewett,New York,900.0,289000.0
for_sale,5.0,4.0,0.25,Newton,Massachusetts,3329.0,2195000.0
for_sale,4.0,3.0,0.14,Westbrook,Connecticut,1854.0,1399000.0
for_sale,7.0,3.0,0.05,Richmond Hill,New York,2240.0,888000.0
for_sale,4.0,2.0,9.35,Jefferson,New York,2261.0,220000.0
for_sale,3.0,2.0,0.04,Boston,Massachusetts,1645.0,1995000.0
for_sale,3.0,4.0,0.27,Milford,Connecticut,3400.0,1250000.0
for_sale,4.0,2.0,0.22,Westville,New Jersey,1546.0,195000.0
for_sale,3.0,1.0,0.05,Trenton,New Jersey,2545.0,40999.0
for_sale,3.0,1.0,0.12,Hinsdale,New Hampshire,1548.0,199000.0
for_sale,3.0,2.0,0.06,New York City,New York,1000.0,1699999.0
for_sale,3.0,1.0,0.37,Bainbridge,New York,1294.0,57700.0
for_sale,2.0,1.0,0.21,Westport,Massachusetts,1455.0,424900.0
