status,bed,bath,acre_lot,city,state,house_size,price
for_sale,7.0,3.0,17.88,Caguas,Puerto Rico,3000.0,675000.0
for_sale,3.0,2.0,0.14,New Britain,Connecticut,1442.0,130000.0
for_sale,2.0,2.0,0.3,Monroe,New York,1064.0,349999.0
for_sale,3.0,1.0,0.39,Whitehall,New York,1411.0,149900.0
for_sale,4.0,3.0,0.3,Carver,Massachusetts,3436.0,599900.0
for_sale,5.0,5.0,2.97,Kinderhook,New York,4226.0,995000.0
for_sale,2.0,1.0,0.1,Stoughton,Massachusetts,1020.0,250000.0
for_sale,3.0,3.0,0.19,Sicklerville,New Jersey,1854.0,250000.0
for_sale,2.0,1.0,0.03,Staten Island,New York,950.0,419000.0
for_sale,2.0,2.0,0.09,West Milford,New Jersey,1600.0,479900.0
for_sale,3.0,2.0,0.43,Waverly,New York,960.0,99900.0
for_sale,6.0,5.0,0.23,Eastchester,New York,2909.0,1350000.0
for_sale,3.0,2.0,0.23,Merrick,New York,1400.0,600000.0
for_sale,4.0,2.0,0.04,New York City,New York,1969.0,2395000.0
for_sale,5.0,3.0,0.27,Carthage,New York,3394.0,194000.0
for_sale,18.0,8.0,0.06,New York City,New York,5253.0,1750000.0
for_sale,3.0,3.0,0.22,Monroe,New York,2438.0,595000.0
for_sale,3.0,4.0,0.92,Ellington,Connecticut,2129.0,379900.0
for_sale,5.0,7.0,19.98,Pleasant Valley,New York,4730.0,550000.0
for_sale,5.0,3.0,2.06,Southampton,New Jersey,2804.0,469900.0
for_sale,4.0,3.0,0.42,Bethlehem,New York,2382.0,485000.0
for_sale,4.0,3.0,2.03,Southwick,Massachusetts,2554.0,629900.0
for_sale,3.0,2.0,0.03,Boston,Massachusetts,1506.0,578000.0
for_sale,3.0,1.0,0.33,Cumberland,Rhode Island,1120.0,275000.0
for_sale,10.0,7.0,0.05,Bronx,New York,3991.0,899000.0
for_sale,4.0,2.0,1.98,Gardiner,New York,1680.0,295000.0
for_sale,4.0,3.0,0.52,Howell,New Jersey,3052.0,749900.0
for_sale,3.0,2.0,0.4,Walpole,Massachusetts,1527.0,549000.0
for_sale,5.0,2.0,0.2,Farmingville,New York,1800.0,575000.0
for_sale,3.0,1.0,0.32,Salem,New York,1440.0,149000.0
for_sale,2.0,1.0,39.0,Peekskill,New York,1100.0,275000.0
for_sale,4.0,2.0,0.09,Pawtucket,Rhode Island,1237.0,265000.0
for_sale,3.0,2.0,0.32,New Haven,Connecticut,1344.0,255000.0
for_sale,3.0,3.0,1.6,Poughkeepsie,New York,2564.0,369900.0
for_sale,3.0,4.0,0.13,Barnegat,New Jersey,2103.0,419000.0
for_sale,4.0,4.0,0.13,Clifton,New Jersey,2200.0,899000.0
for_sale,1.0,1.0,0.99,Mount Vernon,New York,700.0,110000.0
for_sale,3.0,2.0,0.28,Meriden,Connecticut,1502.0,209900.0
for_sale,3.0,3.0,0.39,Monroe,New York,1788.0,529900.0
for_sale,3.0,1.0,2.09,Tillson,New York,1392.0,295000.0
for_sale,3.0,2.0,4.48,Washington,New Hampshire,2060.0,425000.0
for_sale,2.0,2.0,2.02,Lebanon,Connecticut,1608.0,399000.0
for_sale,4.0,3.0,1.14,Granby,Connecticut,2203.0,375000.0
for_sale,2.0,1.0,0.6,Castleton,Vermont,874.0,125000.0
for_sale,3.0,1.0,0.12,Amsterdam,New York,2150.0,156900.0
for_sale,7.0,2.0,0.03,Albany,New York,2292.0,160000.0
for_sale,5.0,5.0,0.45,Scarsdale,New York,5834.0,2995000.0
for_sale,3.0,3.0,0.54,Windsor,Connecticut,1472.0,417000.0
for_sale,4.0,4.0,1.35,Avon,Connecticut,2512.0,439000.0
for_sale,6.0,5.0,0.24,Vega Baja,Puerto Rico,2800.0,295000.0
for_sale,2.0,1.0,0.29,Waterbury,Connecticut,684.0,79500.0
for_sale,3.0,4.0,13.4,Peterborough,New Hampshire,3830.0,2280000.0
for_sale,4.0,3.0,1.05,Toms River,New Jersey,3358.0,1050000.0
for_sale,5.0,3.0,0.68,Hamden,Connecticut,3958.0,729000.0
for_sale,3.0,2.0,0.63,Lisbon,Maine,4026.0,299000.0
for_sale,3.0,1.0,0.42,Griswold,Connecticut,1092.0,219900.0
for_sale,5.0,2.0,0.07,Providence,Rhode Island,2240.0,349900.0
for_sale,7.0,4.0,0.07,Canovanas,Puerto Rico,2500.0,148000.0
for_sale,4.0,2.0,0.17,Oceanside,New York,1949.0,789999.0
for_sale,5.0,2.0,0.05,Bronx,New York,2056.0,950000.0
for_sale,4.0,3.0,5.5,Smithfield,Rhode Island,2584.0,539900.0
for_sale,3.0,2.0,0.18,Wethersfield,Connecticut,1012.0,264265.0
for_sale,3.0,3.0,0.99,Jefferson Valley,New York,2306.0,675000.0
for_sale,4.0,3.0,0.38,Piscataway Twp,New Jersey,2408.0,675000.0
for_sale,5.0,3.0,1.03,Stamford,Connecticut,2710.0,825000.0
for_sale,4.0,4.0,0.16,Montclair,New Jersey,4200.0,999000.0
for_sale,6.0,7.0,0.3,Dorado,Puerto Rico,5073.0,8500000.0
for_sale,3.0,2.0,0.13,Watervliet,New York,1350.0,199900.0
for_sale,4.0,3.0,7.46,East Stroudsburg,Pennsylvania,3800.0,575000.0
for_sale,3.0,1.0,0.11,Watertown,New York,1308.0,114900.0
for_sale,4.0,3.0,0.32,Parsippany Troy Hills Township,New Jersey,1800.0,499000.0
for_sale,4.0,3.0,1.03,Mays Landing,New Jersey,2892.0,368900.0
for_sale,9.0,4.0,0.23,Mount Vernon,New York,10019.0,894700.0
for_sale,3.0,2.0,0.11,Pittsfield,Massachusetts,1122.0,110000.0
for_sale,4.0,2.0,0.29,Nashua,New Hampshire,3271.0,429900.0
for_sale,99.0,198.0,0.29,Winthrop,Massachusetts,14462.0,5300000.0
for_sale,5.0,2.0,0.05,Bronx,New York,2056.0,899000.0
for_sale,3.0,3.0,0.11,New Bedford,Massachusetts,2518.0,415000.0
for_sale,4.0,2.0,0.05,Whitestone,New York,1440.0,958000.0
for_sale,7.0,3.0,0.17,New Haven,Connecticut,3684.0,430000.0
for_sale,3.0,3.0,0.82,East Lyme,Connecticut,2400.0,718000.0
for_sale,2.0,1.0,1.05,Woodford,Vermont,840.0,174000.0
for_sale,3.0,3.0,0.4,Millville,New Jersey,2876.0,469900.0
for_sale,2.0,1.0,0.06,Bronx,New York,1184.0,549000.0
for_sale,3.0,3.0,3.68,Deerfield,New Hampshire,2808.0,529900.0
for_sale,4.0,2.0,0.11,Bridgeport,Connecticut,1507.0,349900.0
for_sale,4.0,2.0,0.4,Nesconset,New York,1700.0,629999.0
for_sale,4.0,1.0,0.08,Troy,New York,1650.0,179900.0
for_sale,6.0,6.0,12.73,Wappingers Falls,New York,6620.0,935000.0
for_sale,4.0,2.0,0.22,New Castle,Delaware,1600.0,175000.0
for_sale,2.0,1.0,0.24,Morristown,Vermont,1320.0,249000.0
for_sale,6.0,7.0,0.31,Needham,Massachusetts,6005.0,2985000.0
for_sale,3.0,3.0,1.15,Plymouth,Connecticut,2749.0,385000.0
for_sale,1.0,1.0,1.0,Readington Twp,New Jersey,1067.0,259900.0
for_sale,3.0,2.0,0.16,Geneva,New York,1200.0,169900.0
for_sale,4.0,1.0,1.47,Charlestown,New Hampshire,1566.0,199000.0
for_sale,3.0,1.0,0.04,Wilmington,Delaware,825.0,210000.0
for_sale,2.0,2.0,3.24,Stone Ridge,New York,1485.0,549000.0
for_sale,3.0,4.0,1.0,Tiverton,Rhode Island,2844.0,639000.0
for_sale,9.0,4.0,0.19,Hartford,Connecticut,4526.0,270000.0
for_sale,2.0,2.0,0.15,Blue Point,New York,1200.0,499000.0
for_sale,4.0,3.0,0.18,Worcester,Massachusetts,1440.0,390000.0
for_sale,4.0,2.0,0.13,Troy,New York,1520.0,219900.0
for_sale,4.0,3.0,0.98,Fayetteville,New York,3372.0,749900.0
for_sale,3.0,3.0,0.11,Kingston,New York,1444.0,349000.0
for_sale,2.0,1.0,0.23,Hudson Falls,New York,965.0,144900.0
for_sale,3.0,3.0,0.09,Lexington,Massachusetts,1880.0,1195000.0
for_sale,3.0,2.0,0.03,Sharon Hill,Pennsylvania,655.0,100000.0
for_sale,3.0,1.0,0.46,Utica,New York,952.0,169900.0
for_sale,3.0,1.0,0.15,Brockton,Massachusetts,1219.0,399900.0
for_sale,4.0,2.0,0.17,Palmyra,New Jersey,1764.0,270000.0
for_sale,2.0,2.0,0.04,Drexel Hill,Pennsylvania,928.0,159900.0
for_sale,3.0,2.0,0.18,Aldan,Pennsylvania,1248.0,230000.0
for_sale,3.0,3.0,1.44,Southbury,Connecticut,1328.0,399900.0
for_sale,10.0,18.0,2.5,Fairfield,Connecticut,13566.0,17900000.0
for_sale,3.0,2.0,0.12,Somers Point,New Jersey,1800.0,475000.0
for_sale,4.0,2.0,0.07,Providence,Rhode Island,2650.0,305000.0
for_sale,3.0,1.0,2.6,Hampton,New York,1440.0,99000.0
for_sale,2.0,1.0,20.94,Gilboa,New York,945.0,160000.0
for_sale,4.0,2.0,3.94,Thompson,Connecticut,1851.0,349000.0
for_sale,2.0,2.0,0.02,Staten Island,New York,900.0,235000.0
for_sale,4.0,2.0,1.03,Smithfield,Rhode Island,1992.0,474900.0
for_sale,3.0,2.0,1.1,Glastonbury,Connecticut,1384.0,309900.0
for_sale,6.0,4.0,0.7,Barre,Vermont,2859.0,415000.0
for_sale,3.0,3.0,0.04,Bronx,New York,1088.0,599000.0
for_sale,4.0,2.0,0.16,Warrensburg,New York,1895.0,220000.0
for_sale,4.0,2.0,0.21,Rome,New York,1756.0,136500.0
for_sale,2.0,1.0,0.2,Brockton,Massachusetts,738.0,249000.0
for_sale,2.0,3.0,0.06,Matamoras,Pennsylvania,2156.0,357900.0
for_sale,3.0,2.0,10.0,Austerlitz,New York,1152.0,489900.0
for_sale,3.0,1.0,0.92,Catskill,New York,1040.0,239000.0
for_sale,3.0,2.0,0.42,Milford,New Hampshire,1924.0,398000.0
for_sale,4.0,3.0,0.04,Woodside,New York,1700.0,1199000.0
for_sale,1.0,1.0,0.01,Piermont,New York,781.0,225000.0
for_sale,6.0,5.0,1.0,Putnam Valley,New York,8252.0,799999.0
for_sale,4.0,3.0,1.3,Evans Mills,New York,2376.0,335000.0
for_sale,3.0,2.0,1.5,Cairo,New York,1456.0,299000.0
for_sale,3.0,2.0,0.93,Freedom,New Hampshire,1056.0,389000.0
for_sale,1.0,2.0,1.39,Carmel,New York,1335.0,360000.0
for_sale,3.0,2.0,0.11,Fair Lawn,New Jersey,2496.0,490000.0
for_sale,3.0,2.0,0.8,Saugerties,New York,1200.0,244900.0
for_sale,3.0,2.0,25.1,Montgomery,New York,1796.0,699900.0
for_sale,2.0,2.0,10.2,Bayside,New York,1200.0,838888.0
for_sale,8.0,8.0,0.36,Bayside,New York,9000.0,5450000.0
for_sale,3.0,1.0,3.5,Farmingdale,Maine,2380.0,259000.0
for_sale,8.0,6.0,0.13,Springfield,Massachusetts,8369.0,445000.0
for_sale,3.0,2.0,2.71,Edgecomb,Maine,1764.0,331000.0
for_sale,3.0,3.0,0.2,North Brunswick Township,New Jersey,2162.0,485000.0
for_sale,7.0,8.0,18.16,Bethlehem,Connecticut,8020.0,1500000.0
for_sale,1.0,1.0,0.7,New York City,New York,762.0,1298000.0
for_sale,4.0,3.0,0.32,Marblehead,Massachusetts,2420.0,1195000.0
for_sale,3.0,1.0,0.15,Albany,New York,1472.0,230000.0
for_sale,3.0,2.0,0.26,Melville,New York,1400.0,549000.0
for_sale,3.0,2.0,0.05,Forest Hills,New York,1980.0,1148000.0
for_sale,4.0,2.0,0.72,Brattleboro,Vermont,2160.0,189900.0
for_sale,4.0,2.0,0.43,River Vale,New Jersey,3200.0,799900.0
for_sale,2.0,2.0,0.06,Woodside,New York,886.0,859000.0
for_sale,6.0,10.0,18.7,Dorset,Vermont,12126.0,4850000.0
for_sale,4.0,2.0,0.2,Norton,Massachusetts,1638.0,539000.0
for_sale,4.0,3.0,0.4,Lajas,Puerto Rico,6500.0,495000.0
for_sale,2.0,1.0,0.1,Florence,New Jersey,896.0,140000.0
for_sale,4.0,3.0,0.1,Staten Island,New York,2538.0,1299999.0
for_sale,3.0,4.0,0.23,Norwalk,Connecticut,3180.0,2595000.0
for_sale,9.0,3.0,0.17,Providence,Rhode Island,5448.0,549900.0
for_sale,4.0,2.0,0.63,Tannersville,New York,1392.0,309000.0
for_sale,3.0,2.0,0.16,Oneonta,New York,1182.0,109900.0
for_sale,4.0,2.0,0.06,Bristol,Vermont,1872.0,150000.0
for_sale,4.0,4.0,0.04,Bed Stuy,New York,3272.0,2600000.0
for_sale,3.0,2.0,4.6,Hartland,Vermont,1600.0,420000.0
for_sale,3.0,2.0,0.04,Middle Village,New York,1380.0,999000.0
for_sale,5.0,3.0,0.16,Newburgh,New York,2715.0,375000.0
for_sale,3.0,2.0,0.09,Guaynabo,Puerto Rico,1250.0,195000.0
for_sale,3.0,2.0,0.14,Albany,New York,1494.0,259900.0
for_sale,5.0,2.0,0.54,Northampton,Massachusetts,2359.0,389900.0
for_sale,3.0,3.0,2.27,Carmel,New York,1600.0,475000.0
for_sale,8.0,5.0,0.49,Springfield,Massachusetts,6861.0,595000.0
for_sale,3.0,2.0,0.17,Totowa,New Jersey,1800.0,625000.0
for_sale,3.0,3.0,0.12,Quincy,Massachusetts,1824.0,698500.0
for_sale,4.0,3.0,0.47,Medford,New Jersey,2636.0,585000.0
for_sale,1.0,1.0,0.49,New York City,New York,751.0,1442280.0
for_sale,4.0,4.0,0.09,Carolina,Puerto Rico,1190.0,237500.0
for_sale,5.0,2.0,0.47,Homer,New York,1684.0,189900.0
for_sale,3.0,2.0,0.28,Mount Holly,New Jersey,1272.0,299900.0
for_sale,7.0,4.0,0.27,Southington,Connecticut,3094.0,359900.0
for_sale,9.0,3.0,0.08,Lynn,Massachusetts,3240.0,1099000.0
for_sale,3.0,3.0,0.18,Lynbrook,New York,1287.0,648000.0
for_sale,3.0,2.0,0.23,Winchester,Massachusetts,1630.0,999000.0
for_sale,4.0,3.0,133.0,DeRuyter,New York,1850.0,419000.0
for_sale,2.0,2.0,0.17,Columbus,New Jersey,2088.0,415000.0
for_sale,6.0,3.0,16.77,Columbia,Connecticut,2610.0,660000.0
for_sale,4.0,1.0,0.15,Albany,New York,1298.0,229000.0
for_sale,2.0,2.0,2.33,Winchester,Connecticut,1872.0,329000.0
for_sale,4.0,4.0,0.21,Nashua,New Hampshire,2136.0,449500.0
for_sale,13.0,3.0,0.24,Hartford,Connecticut,4094.0,450000.0
for_sale,4.0,2.0,0.26,Owego,New York,1801.0,215000.0
for_sale,3.0,2.0,7.57,Amenia,New York,2196.0,795000.0
for_sale,3.0,2.0,0.05,Woodside,New York,1680.0,919000.0
for_sale,3.0,2.0,5.05,Attleboro,Massachusetts,1672.0,575000.0
for_sale,3.0,4.0,0.15,Malba,New York,2552.0,2199000.0
for_sale,6.0,2.0,0.09,Hartford,Connecticut,2118.0,170000.0
for_sale,4.0,4.0,0.09,Stony Point,New York,2260.0,550000.0
for_sale,1.0,1.0,1.19,East Orange,New Jersey,899.0,140000.0
for_sale,2.0,2.0,0.14,Massena,New York,1100.0,69000.0
for_sale,4.0,3.0,1.0,Plattekill,New York,3280.0,605000.0
for_sale,3.0,2.0,0.1,Schenectady,New York,1300.0,159900.0
for_sale,4.0,2.0,0.23,Trujillo Alto,Puerto Rico,2068.0,550000.0
for_sale,3.0,2.0,1.2,Concord,New Hampshire,1714.0,475000.0
for_sale,3.0,2.0,0.38,Exeter,New Hampshire,2342.0,409900.0
for_sale,3.0,2.0,0.3,Auburn,New York,2214.0,54000.0
for_sale,4.0,3.0,0.13,Mashpee,Massachusetts,2182.0,1125000.0
for_sale,4.0,1.0,0.03,Cambridge,Massachusetts,1400.0,1049900.0
for_sale,2.0,2.0,0.24,Staten Island,New York,1113.0,668000.0
for_sale,5.0,3.0,0.28,Bridgewater Twp,New Jersey,2050.0,599900.0
for_sale,3.0,3.0,6.81,Clementon,New Jersey,2300.0,625000.0
for_sale,3.0,2.0,0.53,Pittsford,Vermont,2038.0,135000.0
for_sale,3.0,3.0,0.7,Manchester,Connecticut,1930.0,399900.0
for_sale,3.0,1.0,0.08,Boston,Massachusetts,681.0,425000.0
for_sale,4.0,2.0,0.32,Madison,New Hampshire,1680.0,300000.0
for_sale,5.0,3.0,2.2,Plaistow,New Hampshire,3738.0,799000.0
for_sale,3.0,1.0,0.16,Corozal,Puerto Rico,832.0,75500.0
for_sale,3.0,2.0,0.68,Smithtown,New York,1706.0,619000.0
for_sale,2.0,1.0,1.0,Albany,Vermont,728.0,89900.0
for_sale,12.0,13.0,7.0,Weston,Vermont,6269.0,564500.0
for_sale,3.0,3.0,0.47,Monticello,New York,2653.0,295000.0
for_sale,4.0,3.0,1.06,Wolcott,Connecticut,2744.0,567900.0
for_sale,3.0,3.0,0.61,Milton,New York,1870.0,518700.0
for_sale,3.0,3.0,0.04,North Brunswick,New Jersey,1420.0,347999.0
for_sale,7.0,5.0,1.27,Woodstock,Vermont,5306.0,4350000.0
for_sale,5.0,4.0,0.2,Huntington,New York,2450.0,649000.0
for_sale,2.0,2.0,0.69,Stamford,New York,1632.0,189900.0
for_sale,4.0,2.0,1.15,Bar Harbor,Maine,1899.0,589000.0
for_sale,4.0,3.0,0.09,Brookline,Massachusetts,1942.0,1550000.0
for_sale,3.0,2.0,2.26,Cortland,New York,2128.0,139900.0
for_sale,3.0,2.0,0.62,Seymour,Connecticut,1852.0,325000.0
for_sale,3.0,3.0,1.0,Londonderry,New Hampshire,2216.0,350000.0
for_sale,6.0,3.0,0.05,Saint Albans,New York,2600.0,880000.0
for_sale,3.0,3.0,0.48,South Windsor,Connecticut,1872.0,369900.0
for_sale,3.0,2.0,0.15,Willingboro,New Jersey,1200.0,245000.0
for_sale,2.0,1.0,1516.0,Fort Edward,New York,1516.0,199000.0
for_sale,3.0,1.0,0.38,Cortland,New York,1336.0,178000.0
for_sale,3.0,2.0,1.04,Dracut,Massachusetts,1666.0,499900.0
for_sale,6.0,3.0,0.05,Ozone Park,New York,2000.0,825000.0
for_sale,4.0,3.0,2.1,Poestenkill,New York,5127.0,549000.0
for_sale,3.0,2.0,0.04,Fresh Meadows,New York,1428.0,888000.0
for_sale,3.0,4.0,24.81,Alstead,New Hampshire,3366.0,675000.0
for_sale,4.0,3.0,0.27,Syracuse,New York,2480.0,279900.0
for_sale,9.0,10.0,350.0,Berne,New York,23218.0,7500000.0
for_sale,4.0,3.0,21.84,Middlefield,New York,2152.0,790000.0
for_sale,3.0,2.0,1.0,Newfane,Vermont,1176.0,210000.0
for_sale,3.0,1.0,0.11,Syracuse,New York,1248.0,79900.0
for_sale,3.0,6.0,0.09,Springfield Gardens,New York,1960.0,999000.0
for_sale,5.0,7.0,6.96,Pound Ridge,New York,5936.0,3950000.0
for_sale,5.0,3.0,0.11,Bayonne,New Jersey,2500.0,728000.0
for_sale,3.0,2.0,0.14,Utica,New York,1344.0,155000.0
for_sale,4.0,2.0,0.32,Montgomery,New York,1580.0,409900.0
for_sale,2.0,2.0,5.7,Charlestown,New Hampshire,1296.0,199000.0
for_sale,4.0,3.0,0.52,Hyde Park,New York,3370.0,299900.0
for_sale,4.0,2.0,0.23,Vineland,New Jersey,1708.0,229000.0
for_sale,3.0,2.0,0.2,Meriden,Connecticut,1467.0,155000.0
for_sale,5.0,3.0,0.17,Dunellen,New Jersey,2384.0,499000.0
for_sale,4.0,2.0,0.48,East Hartford,Connecticut,1267.0,199900.0
for_sale,4.0,2.0,0.27,Bethlehem,New York,1804.0,349900.0
for_sale,3.0,3.0,0.02,Staten Island,New York,1080.0,399000.0
for_sale,2.0,2.0,0.18,Plymouth,Massachusetts,2076.0,655000.0
for_sale,4.0,2.0,0.11,Pawtucket,Rhode Island,3003.0,379900.0
for_sale,3.0,2.0,0.06,Mansfield,New Jersey,1717.0,250000.0
for_sale,5.0,3.0,0.06,Flushing,New York,3280.0,1200000.0
for_sale,6.0,2.0,0.02,Schenectady,New York,2491.0,137990.0
for_sale,5.0,5.0,0.38,Bronx,New York,3736.0,3800000.0
for_sale,4.0,2.0,0.43,River Vale,New Jersey,3200.0,799900.0
for_sale,3.0,3.0,0.04,Boston,Massachusetts,1820.0,899000.0
for_sale,3.0,1.0,0.26,Williamstown,New Jersey,912.0,130000.0
for_sale,3.0,1.0,0.16,Cayey,Puerto Rico,800.0,90000.0
for_sale,4.0,3.0,0.46,Acton,Massachusetts,2476.0,899000.0
for_sale,3.0,3.0,0.4,Pine Island,New York,1600.0,349000.0
for_sale,2.0,3.0,0.06,Brooklyn,New York,1716.0,825000.0
for_sale,3.0,1.0,0.53,Wolcott,Connecticut,912.0,185000.0
for_sale,6.0,4.0,17.0,Middletown,New York,4600.0,579000.0
for_sale,4.0,2.0,0.07,Rockaway Park,New York,2134.0,825000.0
for_sale,1.0,1.0,35.0,Croton On Hudson,New York,941.0,535000.0
for_sale,4.0,3.0,0.94,Falmouth,Massachusetts,4010.0,1695000.0
for_sale,3.0,3.0,3.6,Mansfield,Connecticut,1536.0,299900.0
for_sale,4.0,2.0,0.29,Barrington,Rhode Island,2350.0,659000.0
for_sale,4.0,2.0,0.14,White Plains,New York,2234.0,749888.0
for_sale,4.0,2.0,0.24,East Greenwich,Rhode Island,1834.0,559900.0
for_sale,3.0,1.0,0.69,Canterbury,Connecticut,1008.0,169900.0
for_sale,1.0,2.0,0.3,Vinalhaven,Maine,4500.0,749000.0
for_sale,4.0,3.0,0.33,Chatham Village,New York,2250.0,277000.0
for_sale,3.0,1.0,0.29,Groton,Connecticut,1008.0,252000.0
for_sale,3.0,2.0,0.16,Roosevelt,New York,1300.0,448000.0
for_sale,5.0,3.0,0.03,Brooklyn,New York,1125.0,810000.0
for_sale,2.0,2.0,0.14,Manchester Township,New Jersey,1444.0,305900.0
for_sale,3.0,2.0,0.17,Montezuma,New York,2158.0,115900.0
for_sale,4.0,3.0,0.06,West Orange,New Jersey,2124.0,525000.0
for_sale,4.0,3.0,0.32,Poughkeepsie,New York,2032.0,379000.0
for_sale,2.0,2.0,0.16,Ilion,New York,995.0,159900.0
