status,bed,bath,acre_lot,city,state,house_size,price
for_sale,3.0,2.0,0.15,Jackson,New Jersey,2668.0,575000.0
for_sale,2.0,1.0,0.17,Stamford,Connecticut,1924.0,519000.0
for_sale,4.0,2.0,0.66,Barre,Vermont,2126.0,330000.0
for_sale,4.0,5.0,1.24,Southborough,Massachusetts,5169.0,950000.0
for_sale,4.0,2.0,0.18,Syracuse,New York,1752.0,114900.0
for_sale,6.0,2.0,0.21,Watertown,New York,1801.0,115000.0
for_sale,3.0,3.0,1.4,Glenford,New York,1924.0,555000.0
for_sale,3.0,3.0,0.35,Warwick,Rhode Island,2300.0,749900.0
for_sale,3.0,2.0,0.23,Springfield Center,New York,1144.0,149900.0
for_sale,4.0,2.0,0.4,Canastota,New York,1440.0,212500.0
for_sale,6.0,2.0,0.1,New Haven,Connecticut,2116.0,270000.0
for_sale,4.0,3.0,0.72,Hudson,Massachusetts,3300.0,1299900.0
for_sale,6.0,5.0,101.0,Weedsport,New York,5600.0,1200000.0
for_sale,7.0,5.0,11.0,Highland Mills,New York,5134.0,1335000.0
for_sale,6.0,7.0,0.04,New York City,New York,7000.0,20000000.0
for_sale,2.0,2.0,0.18,Pittsfield,Massachusetts,1455.0,159000.0
for_sale,4.0,2.0,0.25,Rensselaer,New York,2200.0,324900.0
for_sale,3.0,2.0,1.46,Beach Lake,Pennsylvania,1202.0,155000.0
for_sale,3.0,2.0,0.22,Saugus,Massachusetts,1250.0,689000.0
for_sale,4.0,2.0,0.36,Deposit,New York,2632.0,99900.0
for_sale,4.0,4.0,0.06,Staten Island,New York,2460.0,798880.0
for_sale,3.0,1.0,0.11,Warwick,Rhode Island,1001.0,250000.0
for_sale,7.0,6.0,0.07,Hudson,New York,5750.0,1750000.0
for_sale,3.0,4.0,0.53,Morristown,Vermont,3641.0,799000.0
for_sale,2.0,2.0,0.05,New York City,New York,2000.0,3200000.0
for_sale,5.0,3.0,0.05,Queens,New York,1152.0,200000.0
for_sale,3.0,2.0,0.13,Winooski,Vermont,1150.0,335000.0
for_sale,2.0,1.0,0.25,Ames,New York,1032.0,74900.0
for_sale,4.0,3.0,1.31,Wenham,Massachusetts,3256.0,925000.0
for_sale,4.0,2.0,1.26,Greenwich,Connecticut,1518.0,2790000.0
for_sale,5.0,5.0,0.89,Bronxville,New York,4966.0,5995000.0
for_sale,4.0,4.0,0.31,Lake Peekskill,New York,3000.0,550000.0
for_sale,3.0,2.0,0.11,Ventnor Heights,New Jersey,1100.0,359000.0
for_sale,4.0,2.0,0.38,New Hartford,New York,1915.0,229900.0
for_sale,3.0,3.0,0.11,Hopkinton,Massachusetts,2556.0,815000.0
for_sale,3.0,3.0,0.41,Mahopac,New York,1680.0,699500.0
for_sale,4.0,2.0,0.11,Torrington,Connecticut,1402.0,99900.0
for_sale,4.0,3.0,2.84,Hardyston,New Jersey,2755.0,500000.0
for_sale,6.0,2.0,0.12,Amsterdam,New York,2112.0,169900.0
for_sale,4.0,4.0,0.24,Yonkers,New York,2571.0,995000.0
for_sale,5.0,3.0,0.06,Jackson Heights,New York,2612.0,1729000.0
for_sale,3.0,2.0,0.78,Highland,New York,1200.0,130000.0
for_sale,3.0,3.0,3.5,Woodstock,Connecticut,2952.0,629900.0
for_sale,2.0,2.0,6.0,New Ipswich,New Hampshire,2244.0,529875.0
for_sale,3.0,3.0,46.46,Shady,New York,2400.0,1349000.0
for_sale,2.0,1.0,0.02,Boston,Massachusetts,800.0,685000.0
for_sale,3.0,1.0,1.23,Shohola,Pennsylvania,3052.0,232000.0
for_sale,4.0,3.0,0.21,Haddonfield,New Jersey,1260.0,926900.0
for_sale,7.0,4.0,0.03,Boston,Massachusetts,2916.0,1695000.0
for_sale,4.0,3.0,0.37,Tuckerton,New Jersey,3008.0,669900.0
for_sale,5.0,2.0,0.1,Quincy,Massachusetts,2007.0,890000.0
for_sale,3.0,2.0,0.79,Sutton,Massachusetts,2228.0,527000.0
for_sale,3.0,3.0,0.12,Narragansett,Rhode Island,1532.0,1200000.0
for_sale,8.0,5.0,0.11,West Harrison,New York,2950.0,1399000.0
for_sale,4.0,4.0,0.14,Bayside,New York,1875.0,1398880.0
for_sale,4.0,2.0,0.12,Binghamton,New York,2536.0,99000.0
for_sale,4.0,4.0,0.08,Brooklyn,New York,2047.0,869000.0
for_sale,4.0,3.0,0.31,Smithtown,New York,1912.0,799000.0
for_sale,3.0,2.0,0.18,Pemberton,New Jersey,1404.0,200000.0
for_sale,3.0,3.0,0.29,Haverstraw,New York,1863.0,465000.0
for_sale,3.0,2.0,0.11,Stratford,Connecticut,1381.0,389900.0
for_sale,3.0,2.0,0.24,Liverpool,New York,1258.0,174999.0
for_sale,4.0,3.0,1.77,East Lyme,Connecticut,2720.0,679000.0
