status,bed,bath,acre_lot,city,state,house_size,price
for_sale,3.0,2.0,0.06,Bronx,New York,1533.0,735000.0
for_sale,5.0,4.0,0.56,Morganville,New Jersey,3141.0,774000.0
for_sale,3.0,1.0,1.13,Valley Falls,New York,1006.0,244900.0
for_sale,3.0,1.0,0.11,Syracuse,New York,1388.0,80000.0
for_sale,3.0,2.0,0.31,Colonie,New York,1600.0,224900.0
for_sale,5.0,5.0,5.58,New Lebanon,New York,5212.0,1295000.0
for_sale,3.0,3.0,0.5,Townsend,Massachusetts,2069.0,399900.0
for_sale,5.0,2.0,0.16,Maybrook,New York,2162.0,379900.0
for_sale,1.0,1.0,0.02,Staten Island,New York,840.0,368000.0
for_sale,4.0,6.0,0.04,New York City,New York,5070.0,4990000.0
for_sale,6.0,2.0,0.14,Auburn,New York,1778.0,65400.0
for_sale,5.0,4.0,0.27,Irvington,New York,3380.0,1790000.0
for_sale,3.0,1.0,0.92,Chittenango,New York,2664.0,139900.0
for_sale,3.0,2.0,0.79,Exeter,New Hampshire,2669.0,748000.0
for_sale,4.0,2.0,0.09,Elmont,New York,1190.0,575000.0
for_sale,3.0,2.0,0.2,Fitchburg,Massachusetts,960.0,209900.0
for_sale,5.0,4.0,0.06,Bronx,New York,3120.0,1399999.0
for_sale,7.0,5.0,0.05,New York City,New York,4720.0,3950000.0
for_sale,3.0,3.0,0.22,Newburgh,New York,2335.0,369000.0
for_sale,4.0,5.0,0.09,Staten Island,New York,2400.0,1299000.0
for_sale,8.0,7.0,2.6,Sands Point,New York,5997.0,7500000.0
for_sale,7.0,9.0,1.52,Sugar Hill,New Hampshire,4034.0,679000.0
for_sale,3.0,3.0,0.46,Glocester,Rhode Island,1184.0,469900.0
for_sale,3.0,2.0,0.04,Brooklyn,New York,1216.0,678000.0
for_sale,3.0,1.0,0.06,Salem,New Jersey,1542.0,65000.0
for_sale,4.0,2.0,0.18,New Haven,Connecticut,1766.0,270000.0
for_sale,3.0,3.0,0.65,Brentwood,New Hampshire,2816.0,660000.0
for_sale,4.0,3.0,0.37,Clarence Center,New York,2871.0,499900.0
for_sale,3.0,2.0,0.92,Westford,Massachusetts,1811.0,609900.0
for_sale,3.0,3.0,0.05,Highland Mills,New York,1363.0,299900.0
for_sale,2.0,3.0,0.06,Warwick,New York,1276.0,289000.0
for_sale,4.0,3.0,0.92,Medfield,Massachusetts,3610.0,1049900.0
for_sale,3.0,3.0,0.46,Saratoga Springs,New York,1796.0,395000.0
for_sale,5.0,3.0,1.1,Duanesburg,New York,2968.0,260000.0
for_sale,3.0,2.0,0.25,Saugus,Massachusetts,1563.0,679900.0
for_sale,6.0,3.0,0.05,Brooklyn,New York,1863.0,1350000.0
for_sale,5.0,6.0,5.27,Bernardsville,New Jersey,6078.0,1650000.0
for_sale,4.0,2.0,0.46,Williamstown,New Jersey,1998.0,315000.0
for_sale,2.0,1.0,2.03,Oneonta,New York,792.0,159500.0
for_sale,4.0,4.0,0.12,Norwalk,Connecticut,2753.0,939000.0
for_sale,3.0,1.0,0.09,Hallowell,Maine,1071.0,229900.0
for_sale,3.0,1.0,0.05,Bronx,New York,1152.0,250000.0
for_sale,2.0,2.0,0.18,Round Lake,New York,3408.0,560125.0
for_sale,5.0,2.0,0.11,Point Pleasant,New Jersey,1596.0,475000.0
for_sale,5.0,3.0,12.87,Melrose,New York,3250.0,450000.0
for_sale,5.0,5.0,0.35,Villanova,Pennsylvania,3803.0,1399000.0
for_sale,3.0,2.0,0.36,Albany,New York,1728.0,349900.0
for_sale,3.0,1.0,0.66,Norwich,Connecticut,1072.0,165000.0
for_sale,5.0,3.0,0.13,Bloomfield,New Jersey,2371.0,749000.0
for_sale,3.0,2.0,0.04,Bordentown,New Jersey,1888.0,275000.0
for_sale,5.0,3.0,0.06,Ridgewood,New York,2336.0,1050000.0
for_sale,3.0,3.0,4.25,Laconia,New Hampshire,3071.0,824000.0
for_sale,4.0,3.0,0.42,Rutland,Massachusetts,2304.0,574900.0
for_sale,3.0,2.0,0.04,Framington,Massachusetts,1650.0,375000.0
for_sale,3.0,1.0,3.58,Fulton,New York,1100.0,169900.0
for_sale,5.0,5.0,5.0,Millbrook,New York,4500.0,1450000.0
for_sale,4.0,1.0,126.2,Waterville,New York,2163.0,159900.0
for_sale,2.0,1.0,0.17,Atco,New Jersey,1280.0,67000.0
for_sale,3.0,2.0,0.13,Bristol,Connecticut,1502.0,239900.0
for_sale,2.0,1.0,0.56,Mahopac,New York,1365.0,379999.0
for_sale,4.0,3.0,1.36,Milton,New York,2829.0,419900.0
for_sale,3.0,2.0,0.07,Baldwinsville,New York,1280.0,159900.0
for_sale,2.0,3.0,0.08,Poughkeepsie,New York,2112.0,368000.0
for_sale,3.0,2.0,0.6,Woodstock,Connecticut,1412.0,279000.0
for_sale,3.0,1.0,0.14,Cornwall,New York,1344.0,359999.0
for_sale,3.0,3.0,1.3,Richmondville,New York,1900.0,234900.0
for_sale,4.0,3.0,0.11,Howard Beach,New York,2449.0,1325000.0
for_sale,6.0,4.0,2.7,Wallagrass,Maine,3300.0,274900.0
for_sale,3.0,3.0,1.47,Middle Grove,New York,2346.0,340000.0
for_sale,3.0,2.0,24.55,Greene,New York,2172.0,349000.0
for_sale,2.0,1.0,2.06,Bristol,Maine,720.0,185000.0
for_sale,4.0,4.0,0.18,Howell,New Jersey,1976.0,579900.0
for_sale,3.0,1.0,0.16,Trujillo Alto,Puerto Rico,567.0,125000.0
for_sale,4.0,3.0,0.25,Clifton Park,New York,3304.0,499900.0
for_sale,5.0,3.0,0.37,Augusta,Maine,1458.0,225000.0
for_sale,2.0,2.0,0.05,Boston,Massachusetts,1010.0,525000.0
for_sale,2.0,1.0,0.14,Wenonah,New Jersey,720.0,129900.0
for_sale,3.0,2.0,0.3,North Providence,Rhode Island,1985.0,355000.0
for_sale,3.0,2.0,0.52,North Attleboro,Massachusetts,2268.0,385000.0
for_sale,2.0,2.0,1.02,Suffern,New York,1911.0,399000.0
for_sale,3.0,2.0,0.78,Cutchogue,New York,2300.0,849000.0
for_sale,8.0,4.0,0.34,Troy,New York,2288.0,399999.0
for_sale,5.0,2.0,0.61,Woodstock,Vermont,3488.0,1299500.0
for_sale,1.0,2.0,3.25,Port Elizabeth,New Jersey,1489.0,275000.0
for_sale,7.0,7.0,1.39,Westmanland,Maine,5900.0,1500000.0
for_sale,4.0,3.0,2.44,Greeley,Pennsylvania,3552.0,358800.0
for_sale,3.0,1.0,2.2,West Shokan,New York,1448.0,329000.0
for_sale,3.0,3.0,0.27,Aquinnah,Massachusetts,1593.0,1350000.0
for_sale,5.0,2.0,0.11,Old Lyme,Connecticut,1602.0,495900.0
for_sale,2.0,1.0,0.49,Portland,Maine,781.0,575000.0
for_sale,3.0,1.0,0.78,Killingly,Connecticut,1550.0,280000.0
for_sale,3.0,2.0,0.16,Point Pleasant,New Jersey,1970.0,745000.0
for_sale,8.0,5.0,0.5,Livingston Manor,New York,5728.0,299000.0
for_sale,4.0,3.0,0.23,Liverpool,New York,1820.0,219900.0
for_sale,3.0,2.0,0.23,Erieville,New York,1471.0,109800.0
for_sale,4.0,3.0,0.31,Patchogue,New York,1950.0,575000.0
for_sale,4.0,2.0,0.14,Rensselaer,New York,1346.0,219900.0
