status,bed,bath,acre_lot,city,state,house_size,price
for_sale,3.0,2.0,0.15,Yonkers,New York,1374.0,644000.0
for_sale,2.0,1.0,0.02,Philadelphia,Pennsylvania,1018.0,169000.0
for_sale,4.0,3.0,1.39,Colchester,Connecticut,2224.0,438000.0
for_sale,2.0,2.0,0.25,New York City,New York,1113.0,1150000.0
for_sale,4.0,2.0,0.08,New Rochelle,New York,1400.0,350000.0
for_sale,3.0,2.0,4.02,Ghent,New York,1762.0,712000.0
for_sale,3.0,4.0,1.0,Stamford,Connecticut,2098.0,615000.0
for_sale,1.0,1.0,0.12,Hunter,New York,788.0,309000.0
for_sale,4.0,2.0,0.3,Burlington,Massachusetts,1766.0,619000.0
for_sale,3.0,2.0,0.05,Kearny,New Jersey,1344.0,455000.0
for_sale,6.0,4.0,0.09,Providence,Rhode Island,3600.0,489000.0
for_sale,2.0,2.0,0.55,Purchase,New York,1600.0,849900.0
for_sale,4.0,4.0,0.57,Glastonbury,Connecticut,3130.0,479900.0
for_sale,2.0,1.0,0.14,Kingston,New York,1554.0,139900.0
for_sale,4.0,4.0,0.03,Boston,Massachusetts,1826.0,1199000.0
for_sale,3.0,3.0,0.31,Colonie,New York,2059.0,456900.0
for_sale,3.0,3.0,0.46,Carmel,New York,1920.0,299900.0
for_sale,3.0,3.0,0.36,Boston,Massachusetts,2700.0,999000.0
for_sale,3.0,2.0,0.21,Nashua,New Hampshire,2076.0,424900.0
for_sale,11.0,7.0,5.0,Waterville,New York,5592.0,179500.0
for_sale,2.0,2.0,0.01,New Windsor,New York,1176.0,250000.0
for_sale,3.0,4.0,0.21,Greenwich,Connecticut,2347.0,1895000.0
for_sale,4.0,3.0,0.29,Vestal,New York,2628.0,249000.0
for_sale,6.0,3.0,0.14,South Ozone Park,New York,2100.0,1399999.0
for_sale,2.0,2.0,0.05,Milford,Connecticut,881.0,310000.0
for_sale,4.0,3.0,1.0,Bedford,New Hampshire,2233.0,582000.0
for_sale,2.0,1.0,2.0,Hartland,Vermont,1190.0,199000.0
for_sale,4.0,3.0,5.13,Lenox,Massachusetts,2484.0,675000.0
for_sale,5.0,4.0,0.19,Lansdowne,Pennsylvania,3307.0,415000.0
for_sale,3.0,2.0,0.62,Newington,Connecticut,1584.0,279900.0
for_sale,2.0,1.0,0.26,Concord,New Hampshire,957.0,249000.0
for_sale,4.0,2.0,3.0,Chester,Vermont,2280.0,400000.0
for_sale,4.0,4.0,0.5,Colonie,New York,3752.0,519900.0
for_sale,2.0,3.0,0.11,Highland,New York,1396.0,295000.0
for_sale,4.0,2.0,0.48,Lake Placid,New York,2406.0,799000.0
for_sale,2.0,2.0,13.04,Ossining,New York,1580.0,285000.0
for_sale,6.0,7.0,0.73,Voorhees,New Jersey,6397.0,885000.0
for_sale,4.0,3.0,0.19,Hamilton Township,New Jersey,3089.0,390000.0
for_sale,4.0,2.0,0.14,Bronx,New York,1860.0,559000.0
for_sale,4.0,2.0,0.73,Richmond,Rhode Island,1152.0,360000.0
for_sale,7.0,5.0,1.27,Woodstock,Vermont,5306.0,4350000.0
for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,1012.0,219900.0
for_sale,3.0,1.0,1.0,Haddam,Connecticut,1040.0,255000.0
for_sale,3.0,2.0,1.6,Ellenville,New York,1716.0,274900.0
for_sale,3.0,1.0,0.11,Port Jervis,New York,900.0,189000.0
for_sale,4.0,3.0,0.06,New York,New York,2600.0,2995000.0
for_sale,4.0,4.0,2.58,Brunswick,New York,3177.0,399900.0
for_sale,4.0,2.0,0.1,Trujillo Alto,Puerto Rico,1500.0,130000.0
for_sale,4.0,1.0,0.11,Ponce,Puerto Rico,1562.0,121500.0
for_sale,4.0,2.0,0.1,Woonsocket,Rhode Island,1551.0,348888.0
for_sale,3.0,1.0,0.04,Saint Albans,New York,1200.0,549900.0
for_sale,3.0,3.0,0.69,Brooklyn,Connecticut,1400.0,360000.0
for_sale,3.0,3.0,0.35,New Britain,Connecticut,1130.0,279900.0
for_sale,3.0,2.0,0.29,Rome,New York,1308.0,224900.0
for_sale,4.0,1.0,0.17,Watertown,New York,1232.0,129900.0
for_sale,4.0,3.0,2.06,Cumberland,Rhode Island,2734.0,625000.0
for_sale,3.0,2.0,0.18,Wurtsboro,New York,938.0,195000.0
for_sale,2.0,1.0,18.1,New Windsor,New York,675.0,1000000.0
for_sale,5.0,4.0,0.32,Fitchburg,Massachusetts,3325.0,777000.0
for_sale,5.0,2.0,0.08,Norwalk,Connecticut,1852.0,599000.0
for_sale,4.0,2.0,0.34,Wilmington,Delaware,2200.0,521000.0
for_sale,4.0,4.0,10.1,Red Hook,New York,3318.0,2750000.0
for_sale,3.0,2.0,0.14,Little Falls,New York,1320.0,69900.0
for_sale,8.0,3.0,0.09,Providence,Rhode Island,4128.0,399900.0
for_sale,2.0,2.0,0.1,Staten Island,New York,966.0,254900.0
for_sale,3.0,2.0,0.05,Jamaica,New York,1376.0,749000.0
for_sale,3.0,4.0,0.08,Wells,Maine,1346.0,420000.0
for_sale,7.0,4.0,0.5,Guaynabo,Puerto Rico,3673.0,650000.0
for_sale,3.0,3.0,0.59,Fishkill,New York,2857.0,600000.0
for_sale,4.0,4.0,0.21,North Providence,Rhode Island,2380.0,499999.0
for_sale,4.0,3.0,0.82,Stockton Springs,Maine,2770.0,925000.0
for_sale,2.0,2.0,0.09,Clayton,New Jersey,1270.0,129888.0
for_sale,1.0,1.0,0.02,Hunter,New York,947.0,30000.0
for_sale,3.0,3.0,0.33,Newmarket,New Hampshire,2389.0,714900.0
for_sale,4.0,5.0,38.23,Schenectady,New York,7467.0,995000.0
for_sale,6.0,6.0,2.05,Warren Twp,New Jersey,3408.0,945000.0
for_sale,3.0,3.0,0.06,New York City,New York,2014.0,2950000.0
for_sale,4.0,3.0,2.87,Southbury,Connecticut,2786.0,449900.0
for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,1440.0,375000.0
for_sale,4.0,3.0,0.5,Poughkeepsie,New York,2968.0,479000.0
for_sale,4.0,3.0,2.59,North Hampton,New Hampshire,2800.0,1100000.0
for_sale,3.0,1.0,0.75,Stow,Massachusetts,1500.0,475000.0
for_sale,3.0,2.0,3.2,Danbury,New Hampshire,1540.0,349900.0
for_sale,3.0,2.0,0.13,Warwick,Rhode Island,1385.0,799000.0
for_sale,4.0,2.0,0.36,Schenectady,New York,1814.0,184500.0
for_sale,2.0,2.0,1.1,Kerhonkson,New York,1582.0,185000.0
for_sale,3.0,2.0,1.1,Chester,New York,1312.0,379900.0
for_sale,3.0,1.0,1.39,Amherst,Massachusetts,1748.0,425000.0
for_sale,6.0,3.0,0.03,Albany,New York,3036.0,220000.0
for_sale,1.0,1.0,0.1,New York City,New York,614.0,575000.0
for_sale,2.0,2.0,0.14,Forked River,New Jersey,1859.0,550000.0
for_sale,4.0,2.0,0.17,New Haven,Connecticut,1812.0,185000.0
for_sale,4.0,3.0,0.98,Madbury,New Hampshire,2437.0,525000.0
for_sale,4.0,3.0,0.06,Woodridge,New York,1424.0,135900.0
for_sale,7.0,3.0,0.13,Newark,New Jersey,29997.0,599000.0
for_sale,2.0,2.0,0.3,Moreau,New York,1636.0,305900.0
for_sale,6.0,3.0,0.08,Somerville,Massachusetts,3231.0,1675000.0
for_sale,3.0,2.0,0.78,Orange,Connecticut,2410.0,425000.0
for_sale,2.0,3.0,1.23,North Hills,New York,2059.0,2099999.0
for_sale,3.0,1.0,0.23,Pittsfield,Massachusetts,975.0,149900.0
for_sale,3.0,3.0,0.1,Drexel Hill,Pennsylvania,2203.0,415000.0
for_sale,3.0,1.0,0.7,Pittsfield,Massachusetts,1553.0,259900.0
for_sale,4.0,2.0,8.0,Poughkeepsie,New York,2100.0,499000.0
for_sale,3.0,2.0,0.09,Flushing,New York,2648.0,1258000.0
for_sale,4.0,4.0,3.05,New Fairfield,Connecticut,2733.0,699000.0
for_sale,3.0,1.0,0.12,Kingshill,Virgin Islands,1200.0,167000.0
for_sale,4.0,3.0,0.48,Lake Grove,New York,3400.0,675000.0
for_sale,4.0,5.0,0.04,Humacao,Puerto Rico,2600.0,1195000.0
for_sale,4.0,2.0,0.1,Watertown,New York,1680.0,74900.0
